Distance (mm),T (C),P (atm),Ne,H4N2O2(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),HO2(39),NH2(85),H2NO(89),HNOH(94),N2H3(99),H3N2O(193),H2NO2(195),S(196),H2NO3(252),H2N2O(502),NNDO(506),NNO(515),S(566),X(1),HX(26),OX(27),CH3X(28),HOX(29),H2OX(30),CO2X(31),OCX(32),CX(33),CH2X(34),CHX(35),H2NX(212),SX(215),H2NOX(217),H3NOX(218),HNO3X(221),CH3OX(223),CH4OX(224),alpha
4.1690000000000005,795.7270848315137,1.0,1.7287476168071683e-31,1.3498612826999327e-14,0.10226901405700088,4.5575408852693004e-05,0.15413356330052877,0.34439066447411165,0.03644323334848246,0.0016008397800597717,0.13096952886918228,0.030557856688091224,0.008584967067808081,3.399539517511745e-11,1.48300443192356e-06,2.528439303484326e-11,8.557821110395695e-09,3.4483576478180844e-15,2.379369393003025e-14,6.35186848160016e-10,1.8717362378791067e-25,3.1400608638585185e-12,6.2146090636658e-21,4.0663823147199247e-16,2.4409409249176314e-20,4.2321237412919044e-07,1.6205309692083368e-16,1.3381932337045933e-07,1.679403580353549e-05,0.16713289454806216,0.006487619794792819,0.01734972390529473,7.4015404718408486e-09,1.1904257821796145e-12,6.7087892652543346e-18,5.20878007070249e-13,2.9733556762254196e-13,9.45163983625241e-06,6.216386945164039e-06,3.7702233838973435e-18,0.0023563103250121707,2.5922825804406908e-09,0.025286938600060784,1.556803183324733e-16,6.569257123037627e-08,1.657396057458405e-07,2.5389747355610197e-19,1.3509287043798268e-13,3.634092776792208e-17,1.5429401362190155e-21,4.757688887763618e-19,3.701759660560518e-06,1.180661561362421e-20,1.0084487439961506e-05,1.411651423927197e-07,6.348902909994422e-11,0.9723425333014966,5.6272710355867007e-08,-539769630181.3002
4.1745,795.7830886639407,1.0000000000000002,1.7287448042109802e-31,1.3433800679245106e-14,0.10226720375993241,4.4983257295566044e-05,0.1541333125111421,0.344401263667316,0.03644554503884755,0.0016015792821322476,0.13097113479629907,0.030546963662336835,0.008592259550948974,3.416604513397645e-11,1.4826836496604082e-06,2.5369272449309023e-11,8.577227246105271e-09,3.4613912068909148e-15,2.3847876344011892e-14,6.363817234809065e-10,1.8755813718527826e-25,3.1463304716674027e-12,6.235907094491625e-21,4.0768230935611573e-16,2.4427416422708353e-20,4.2124957555457294e-07,1.6223895931953903e-16,1.3324445248884672e-07,1.679354598033056e-05,0.16712244688938413,0.006488502136749618,0.017350328798363953,7.374037099671468e-09,1.1903559876890624e-12,6.6672093909087515e-18,5.151435353340956e-13,2.962542403203946e-13,9.436511485648138e-06,6.19276173720693e-06,3.736264127703888e-18,0.0023592792367788076,2.5974446401872494e-09,0.02529247737370002,1.5608047756047018e-16,6.575850782051908e-08,1.6593743320311696e-07,2.552440153034372e-19,1.3558599286873146e-13,3.647769808202117e-17,1.5475722032609998e-21,4.770756853552218e-19,3.7016417026719963e-06,1.1760702160977773e-20,1.0087860255602415e-05,1.4128114286922568e-07,6.27156009111331e-11,0.9723340219187023,5.633108718067418e-08,-215235494050.37732
4.180000000000001,795.8390780501364,0.9999999999999999,1.7287420037002162e-31,1.3369786425707012e-14,0.10226540025859515,4.439859554273962e-05,0.15413306279923938,0.3444118557818632,0.03644785557055511,0.0016023190079332362,0.13097273198448037,0.03053607531290803,0.008599551009467058,3.433746355674089e-11,1.4823621936019287e-06,2.5454389411747406e-11,8.596672124682759e-09,3.4744702010066912e-15,2.390217061539041e-14,6.375784009723121e-10,1.8794464767045088e-25,3.1526124702751355e-12,6.2573399366461926e-21,4.0872886588977435e-16,2.4445484772940175e-20,4.193111889375771e-07,1.6242544203919382e-16,1.3267685385049505e-07,1.6793055975696548e-05,0.16711199644280086,0.006489384605929772,0.01735093378049336,7.346844741268242e-09,1.1902861389972556e-12,6.626132148408545e-18,5.094695663777617e-13,2.951852206542274e-13,9.42141167611908e-06,6.1693862279319885e-06,3.70285206933129e-18,0.0023622439223198967,2.602600145748722e-09,0.025298085534726195,1.5648198587980387e-16,6.582448286754657e-08,1.6613493923554903e-07,2.5659694380639496e-19,1.360802577000181e-13,3.661483406562342e-17,1.5522211132074408e-21,4.783869638920905e-19,3.7015129140393604e-06,1.1715355734775181e-20,1.0091204115153223e-05,1.4139679294910782e-07,6.195111120379705e-11,0.9723254454152914,5.6389339522286294e-08,-134764190169.40582
4.185500000000001,795.8950529536534,1.0,1.7287392151170453e-31,1.330656148570483e-14,0.10226360346242723,4.382133591798407e-05,0.15413281415074845,0.3444224408743107,0.03645016494134986,0.001603058959739733,0.13097432050521518,0.03052519164212409,0.008606841442616362,3.450965352123665e-11,1.4820400640331838e-06,2.553974447070167e-11,8.616155807675383e-09,3.487594768787494e-15,2.3956576884782624e-14,6.387768817597895e-10,1.8833316913326985e-25,3.1589068541082427e-12,6.278907822227643e-21,4.0977790485013216e-16,2.4463614667769525e-20,4.1739695760843604e-07,1.6261254896148659e-16,1.321164541608702e-07,1.6792565776952118e-05,0.16710154328006915,0.006490267197485316,0.01735153885078665,7.319959931630804e-09,1.190216237129492e-12,6.585551364281023e-18,5.038555401459131e-13,2.941283725452656e-13,9.406340348390517e-06,6.146257477498144e-06,3.669977564883899e-18,0.0023652044326996804,2.6077491845309557e-09,0.025303762326335376,1.5688484338381384e-16,6.589049635880772e-08,1.6633212754186703e-07,2.579562873343655e-19,1.365756691001597e-13,3.6752337147051654e-17,1.5568868840474538e-21,4.797027267461616e-19,3.7013734157964452e-06,1.1670571413112705e-20,1.0094519313388875e-05,1.4151209609409433e-07,6.119547092577385e-11,0.972316804496575,5.644746869397099e-08,-98274840831.111
4.191000000000001,795.9510133384998,0.9999999999999999,1.7287364383053127e-31,1.3244117360137605e-14,0.10226181328182489,4.325139167640265e-05,0.15413256655174665,0.34443301900062107,0.03645247314900901,0.0016037991398065842,0.13097590042923637,0.030514312652270562,0.008614130849655724,3.468261811611817e-11,1.4817172612348083e-06,2.56253381755504e-11,8.635678356667646e-09,3.5007650492014e-15,2.4011095293222203e-14,6.399771669724062e-10,1.8872371553176864e-25,3.165213617746901e-12,6.300610984804855e-21,4.1082943002536806e-16,2.4481806475175746e-20,4.1550662727518723e-07,1.628002839739765e-16,1.315631807668746e-07,1.67920753715749e-05,0.16709108747218795,0.006491149906615328,0.01735214400835609,7.293379241011331e-09,1.1901462831022765e-12,6.545460935427127e-18,4.983009009727216e-13,2.930835612831596e-13,9.391297443307264e-06,6.1233725783826284e-06,3.6376311530057526e-18,0.0023681608188820635,2.612891843922505e-09,0.02530950700112386,1.572890501949227e-16,6.595654828747884e-08,1.665290018127082e-07,2.593220743131373e-19,1.3707223125729661e-13,3.6890208761021126e-17,1.5615695340618182e-21,4.810229763654144e-19,3.7012233283734074e-06,1.1626344302029322e-20,1.009780614363923e-05,1.4162705575440184e-07,6.04485916843195e-11,0.9723080998585727,5.65054768473661e-08,-74811825092.1858
4.1965,796.0069591691278,1.0000000000000002,1.728733673110516e-31,1.3182445630834806e-14,0.10226002962813276,4.2688676995699364e-05,0.15413231998845858,0.3444435902161661,0.036454780191341754,0.0016045395503666556,0.13097747182652675,0.03050343834559938,0.008621419229848696,3.485636044089939e-11,1.4813937854829817e-06,2.571117107650659e-11,8.655239833281383e-09,3.5139811815631734e-15,2.4065725982158912e-14,6.411792577427201e-10,1.8911630089249032e-25,3.1715327559226066e-12,6.322449659424858e-21,4.1188344521463877e-16,2.4500060563229475e-20,4.1363994600533536e-07,1.6298865097013314e-16,1.3101696165237562e-07,1.6791584747199035e-05,0.16708062908940463,0.0064920327285655334,0.01735274925232232,7.267099274600516e-09,1.1900762779233809e-12,6.505854828398588e-18,4.928050975543272e-13,2.920506535140058e-13,9.376282901835502e-06,6.100728655064426e-06,3.605803551263252e-18,0.0023711131313753275,2.618028210911332e-09,0.02531531881704412,1.5769460643972954e-16,6.602263864210095e-08,1.667255657051435e-07,2.6069433325489457e-19,1.375699483590407e-13,3.702845034311995e-17,1.56626908157538e-21,4.82347715211317e-19,3.701062770939254e-06,1.1582669533983553e-20,1.0101064896309572e-05,1.4174167534689947e-07,5.971038573565356e-11,0.9722993321924049,5.656336275411958e-08,-63981794279.64531
4.202000000000001,796.0628904104339,0.9999999999999993,1.7287309193797964e-31,1.312153795991337e-14,0.10225825241363548,4.2133106967516284e-05,0.1541320744472554,0.3444541545757338,0.03645708606618916,0.001605280193631023,0.130979034766327,0.030492568724329254,0.008628706582463584,3.503088360598642e-11,1.4810696370494144e-06,2.5797243724617673e-11,8.674840299175935e-09,3.5272433055349825e-15,2.4120469093457434e-14,6.423831552067653e-10,1.8951093931080904e-25,3.1778642635180037e-12,6.3444240826216385e-21,4.1293995422811165e-16,2.4518377300102552e-20,4.117966642076921e-07,1.631776538493783e-16,1.3047772543376813e-07,1.6791093891615212e-05,0.16707016820122256,0.006492915658627969,0.017353354581814348,7.241116672215943e-09,1.1900062225919085e-12,6.466727078681201e-18,4.873675829217617e-13,2.9102951722845523e-13,9.361296665061658e-06,6.0783228637103095e-06,3.574485652601277e-18,0.002374061420467229,2.623158372328853e-09,0.025321197039921167,1.5810151226498985e-16,6.608876741364444e-08,1.6692182285979914e-07,2.6207309281007327e-19,1.380688246055615e-13,3.716706333342812e-17,1.5709855451192278e-21,4.83676945807399e-19,3.7008918617903707e-06,1.1539542269035593e-20,1.0104295859807843e-05,1.418559582703057e-07,5.898076599155782e-11,0.9722905021815444,5.6621130231142126e-08,-54560845644.01422
4.2075000000000005,796.1188070277564,1.0,1.7287281769619182e-31,1.3061386089139277e-14,0.10225648155154853,4.15845975888391e-05,0.15413182991465307,0.3444647121335328,0.03645939077142373,0.0016060210717891439,0.1309805893171422,0.03048170379064593,0.008635992906773375,3.520619073271425e-11,1.480744816201315e-06,2.5883556671767402e-11,8.69447981604823e-09,3.5405515611270925e-15,2.4175324769397176e-14,6.435888605040392e-10,1.899076449512515e-25,3.1842081355656215e-12,6.366534492423547e-21,4.139989608869008e-16,2.4536757054077684e-20,4.0997653461428073e-07,1.6336729651712664e-16,1.29945401355549e-07,1.679060279276867e-05,0.1670597048764077,0.0064937986921406,0.017353959995969434,7.2154281079927456e-09,1.189936118098355e-12,6.42807178998316e-18,4.819878144138615e-13,2.9002002174991844e-13,9.346338674192406e-06,6.056152391863503e-06,3.543668521869348e-18,0.0023770057359549703,2.628282414554749e-09,0.025327140940492897,1.585097678195255e-16,6.615493458772927e-08,1.671177768814696e-07,2.634583817085775e-19,1.3856886419396854e-13,3.7306049172278117e-17,1.5757189432452598e-21,4.850106706837013e-19,3.7007107179230667e-06,1.1496957693798916e-20,1.0107499319526334e-05,1.419699078884773e-07,5.825964601079428e-11,0.9722816105050462,5.667877971484639e-08,-47598401541.57861
4.213000000000001,796.1747089868664,1.0000000000000002,1.7287254457072553e-31,1.3001981839292936e-14,0.10225471695600939,4.1043065753471075e-05,0.15413158637731095,0.34447526294319825,0.03646169430494916,0.0016067621870090355,0.13098213554674878,0.030470843546702514,0.008643278202055743,3.538228495336523e-11,1.4804193232013988e-06,2.5970110470668868e-11,8.714158445632918e-09,3.5539060886985816e-15,2.4230293152671298e-14,6.447963747774857e-10,1.9030643204782131e-25,3.190564367247377e-12,6.388781128361333e-21,4.150604690230939e-16,2.455520019355822e-20,4.081793122623936e-07,1.6355758288482706e-16,1.2941991928592177e-07,1.6790111438756745e-05,0.16704923918299544,0.006494681824486943,0.017354565493933008,7.190030290076655e-09,1.1898659654246695e-12,6.389883133532295e-18,4.766652536503765e-13,2.8902203772284735e-13,9.33140887055486e-06,6.034214458134912e-06,3.513343392418507e-18,0.0023799461276505997,2.633400424039935e-09,0.02533314980014591,1.5891937329036848e-16,6.62211401591382e-08,1.673134313747024e-07,2.648502288641813e-19,1.3907007134794453e-13,3.744540930817013e-17,1.5804692948924306e-21,4.86348892487503e-19,3.7005194558220496e-06,1.145491102389804e-20,1.011067555988713e-05,1.4208352756019598e-07,5.754694001098366e-11,0.9722726578312996,5.673631248239526e-08,-42244760305.91917
4.218500000000001,796.2305962539657,1.0000000000000002,1.72872272546778e-31,1.2943317109536414e-14,0.10225295854206927,4.05084292435749e-05,0.15413134382203092,0.3444858070577981,0.03646399666470015,0.0016075035414374584,0.13098367352220175,0.03045998799461979,0.00865056246759302,3.555916941121659e-11,1.4800931583078503e-06,2.6056905674871622e-11,8.733876249702501e-09,3.5673070289580565e-15,2.428537438638555e-14,6.460056991734807e-10,1.9070731490432505e-25,3.196932953892228e-12,6.411164231475468e-21,4.161244824797584e-16,2.457370708707793e-20,4.064047544766172e-07,1.6374851687000503e-16,1.2890120971240007e-07,1.6789619817828716e-05,0.16703877118829807,0.006495565051095752,0.01735517107485864,7.164919960319118e-09,1.1897957655443217e-12,6.352155347376826e-18,4.713993665050627e-13,2.8803543710109366e-13,9.316507195596717e-06,6.012506311896969e-06,3.483501662764863e-18,0.0023828826449250823,2.6385124868228757e-09,0.025339222905637265,1.593303288701119e-16,6.628738411889376e-08,1.6750878991184296e-07,2.6624866328387004e-19,1.3957245029065297e-13,3.75851451906001e-17,1.5852366190578873e-21,4.876916138835268e-19,3.700318190766545e-06,1.1413397501955272e-20,1.0113824862488355e-05,1.4219682061279996e-07,5.6842562856494944e-11,0.972263644823776,5.67937297994639e-08,-38000084076.47515
4.224,796.2864687956861,0.9999999999999999,1.7287200160970412e-31,1.2885383876784282e-14,0.10225120622568384,3.998060672128146e-05,0.15413110223575557,0.3444963445298373,0.03646629784864194,0.0016082451372000832,0.13098520330984106,0.030449137136486466,0.008657845702672175,3.5736847260566055e-11,1.4797663217743142e-06,2.6143942838758072e-11,8.75363329006742e-09,3.5807545229643425e-15,2.4340568614058283e-14,6.472168348418176e-10,1.9111030789469915e-25,3.2033138909770095e-12,6.433684044324936e-21,4.171910051108714e-16,2.459227810331055e-20,4.046526208511507e-07,1.6394010239630348e-16,1.2838920373745136e-07,1.678912791838449e-05,0.16702830095891072,0.006496448367440621,0.0173557767379079,7.1400938939749015e-09,1.1897255194223565e-12,6.3148827356950534e-18,4.661896230791785e-13,2.870600931363705e-13,9.3016335908852e-06,5.9910252329799264e-06,3.4541348933212118e-18,0.0023858153366947644,2.6436186885077027e-09,0.025345359548870804,1.5974263475581092e-16,6.635366645377456e-08,1.6770385603226024e-07,2.676537140660552e-19,1.4007600524386975e-13,3.772525826980738e-17,1.5900209347875383e-21,4.890388375503838e-19,3.700107036806316e-06,1.1372412397626369e-20,1.0116947506020954e-05,1.423097903412199e-07,5.6146430057004695e-11,0.9722545721412519,5.685103291973213e-08,-34551446053.50071
4.229500000000001,796.3423265790806,0.9999999999999997,1.7287173174501516e-31,1.2828174195080852e-14,0.10224945992370492,3.9459517720365835e-05,0.15413086160556677,0.34450687541126346,0.036468597854770135,0.0016089869764016678,0.13098672497529848,0.030438290974359454,0.008665127906584772,3.59153216667635e-11,1.4794388138498854e-06,2.6231222517542828e-11,8.77342962857617e-09,3.594248712127201e-15,2.4395875979619352e-14,6.484297829356899e-10,1.9151542546333937e-25,3.2097071741244576e-12,6.456340810994002e-21,4.1826004078136457e-16,2.461091361107949e-20,4.0292267323207895e-07,1.6413234339352528e-16,1.278838330741436e-07,1.6788635728972255e-05,0.16701782856071845,0.006497331769039639,0.017356382482250295,7.115548899401752e-09,1.1896552280154585e-12,6.2780596681095225e-18,4.610354976748316e-13,2.860958803667777e-13,9.286787998108402e-06,5.969768531370787e-06,3.4252348031940884e-18,0.002388744251776357,2.648719114627113e-09,0.02535155903104891,1.6015629117528215e-16,6.641998715668998e-08,1.6789863326692804e-07,2.6906541047123367e-19,1.4058074044893495e-13,3.786575000235319e-17,1.594822261438971e-21,4.903905662612851e-19,3.6998861073245856e-06,1.133195100936007e-20,1.0120043767804939e-05,1.4242244002881147e-07,5.5458457775097595e-11,0.9722454404333086,5.6908223093213664e-08,-31694474855.808376
4.235000000000001,796.3981695716217,0.9999999999999996,1.7287146293837777e-31,1.2771680194979452e-14,0.10224771955387212,3.894508263798994e-05,0.1541306219186849,0.3445173997534729,0.03647089668111043,0.001609729061126234,0.13098823858350458,0.030427449510264253,0.008672409078626977,3.6094595806246576e-11,1.4791106347790962e-06,2.6318745267273926e-11,8.793265327115447e-09,3.607789738208048e-15,2.4451296627409073e-14,6.496445446116797e-10,1.9192268212543258e-25,3.21611279910196e-12,6.4791347771009106e-21,4.1933159336711986e-16,2.4629613979367482e-20,4.012146756997913e-07,1.6432524379767581e-16,1.2738503004182334e-07,1.67881432382877e-05,0.16700735405890318,0.006498215251455036,0.017356988307063233,7.091281817762516e-09,1.1895848922720143e-12,6.241680579008215e-18,4.559364687686232e-13,2.8514267460542305e-13,9.27197035907391e-06,5.9487335469147785e-06,3.3967932670449963e-18,0.0023916694383895945,2.6538138501176697e-09,0.02535782065672443,1.605712983497735e-16,6.648634621196691e-08,1.6809312510358353e-07,2.7048378182617964e-19,1.41086660137113e-13,3.800662184324814e-17,1.5996406183147566e-21,4.91746802770708e-19,3.699655514267128e-06,1.1292008662173483e-20,1.012311392167043e-05,1.42534772918225e-07,5.477856281294784e-11,0.9722362503467826,5.696530155417143e-08,-29289610407.00732
4.2405,796.4539977411968,1.0000000000000002,1.7287119517561168e-31,1.2715894082923086e-14,0.10224598503480398,3.843722272651086e-05,0.154130383162467,0.344527917607315,0.03647319432571822,0.0016104713934372334,0.13098974419869502,0.030416612746195115,0.008679689218099506,3.627467286656279e-11,1.4787817848019193e-06,2.6406511644827517e-11,8.813140447610224e-09,3.621377743320652e-15,2.450683070217768e-14,6.50861121029739e-10,1.9233209246728851e-25,3.2225307618214357e-12,6.502066189804757e-21,4.204056667549238e-16,2.4648379577326067e-20,3.9952839455154236e-07,1.6451880755100484e-16,1.26892727561806e-07,1.6787650435172316e-05,0.16699687751794987,0.006499098810292828,0.017357594211531876,7.067289522729202e-09,1.1895145131321694e-12,6.205739966871457e-18,4.508920189853346e-13,2.842003529291175e-13,9.257180615709453e-06,5.92791764901919e-06,3.3688023120139163e-18,0.0023945909452006385,2.6589029804048363e-09,0.025364143746359417,1.6098765657520106e-16,6.6552743627252e-08,1.6828733506041185e-07,2.7190885772409113e-19,1.41593768590993e-13,3.8147875262435443e-17,1.6044760254425059e-21,4.9310755005726205e-19,3.6994153697575903e-06,1.1252580712838476e-20,1.012615824238617e-05,1.426467922733762e-07,5.4106662635777074e-11,0.9722270025121474,5.70222695482381e-08,-27235844566.694843
4.246,796.5098110561063,0.9999999999999999,1.7287092844268896e-31,1.2660808140634016e-14,0.10224425628599003,3.793586008535526e-05,0.15413014532440572,0.344538429023098,0.03647549078667846,0.001611213975377726,0.13099124188441746,0.03040578068411541,0.008686968324307627,3.6455556046420396e-11,1.4784522641537318e-06,2.6494522207916367e-11,8.833055052023888e-09,3.635012869931851e-15,2.456247834908467e-14,6.52079513353179e-10,1.9274367114667567e-25,3.2289610583378176e-12,6.525135297813885e-21,4.2148226484248024e-16,2.4667210774285288e-20,3.9786359828401387e-07,1.6471303860204991e-16,1.2640685915308447e-07,1.6787157308612934e-05,0.16698639900165335,0.0064999824412024804,0.017358200194849134,7.043568920189554e-09,1.1894440915278923e-12,6.1702323936054145e-18,4.459016350718323e-13,2.832687936671608e-13,9.242418710062867e-06,5.907318236359853e-06,3.341254114705904e-18,0.0023975088194114957,2.663986589395452e-09,0.02537052761319619,1.6140536607297766e-16,6.661917937496826e-08,1.6848126655137583e-07,2.7334066765853266e-19,1.421020700319654e-13,3.828951171453984e-17,1.609328502150358e-21,4.94472810879163e-19,3.699165783163789e-06,1.1213662540520295e-20,1.0129176997597874e-05,1.427585012657459e-07,5.344267532542091e-11,0.9722176975685755,5.707912828211373e-08,-25462883504.232647
4.251500000000001,796.5656094850561,1.0000000000000002,1.7287066272573203e-31,1.2606414724500467e-14,0.10224253322778207,3.744091765295883e-05,0.15412990839212798,0.34454893405059395,0.036477786062105284,0.0016119568089705439,0.13099273170353784,0.03039495332595787,0.008694246396561113,3.6637248555705865e-11,1.4781220730653312e-06,2.658277751508224e-11,8.853009202358321e-09,3.648695260862271e-15,2.4618239713698233e-14,6.532997227486508e-10,1.9315743289315683e-25,3.2354036848484275e-12,6.548342351392907e-21,4.225613915383817e-16,2.4686107939763094e-20,3.9622005757610086e-07,1.6490794090567866e-16,1.259273589280627e-07,1.678666384773868e-05,0.16697591857312455,0.006500866139876542,0.017358806256215536,7.020116947955549e-09,1.1893736283830303e-12,6.135152483880966e-18,4.409648078710168e-13,2.823478763902006e-13,9.227684584301234e-06,5.886932736589975e-06,3.3141409982370515e-18,0.00240042310858392,2.669064761377454e-09,0.025376971585341013,1.6182442713318392e-16,6.668565344841285e-08,1.686749230145732e-07,2.747792413747254e-19,1.4261156872724196e-13,3.84315326676579e-17,1.614198068430571e-21,4.958425881999886e-19,3.6989068639014763e-06,1.1175249555892427e-20,1.0132170455557915e-05,1.4286990308302884e-07,5.2786519622143244e-11,0.9722083361400164,5.713587897186017e-08,-23916502146.224617
4.257000000000001,796.6213929971567,1.0,1.7287039801101264e-31,1.2552706264973553e-14,0.10224081578138626,3.6952319198770735e-05,0.15412967235339364,0.34455943273904416,0.03648008015014179,0.0016126998962184642,0.13099421371824702,0.030384130673624905,0.008701523434174244,3.6819753615521645e-11,1.4777912117629226e-06,2.6671278125698028e-11,8.873002960654048e-09,3.662425059287031e-15,2.4674114941993822e-14,6.545217503861318e-10,1.9357339250842831e-25,3.2418586376914637e-12,6.571687602370982e-21,4.2364305076215196e-16,2.4705071443474918e-20,3.9459754527169745e-07,1.6510351842313247e-16,1.2545416158830195e-07,1.67861700418218e-05,0.16696543629479743,0.006501749902050308,0.017359412394839204,6.996930575474301e-09,1.1893031246133742e-12,6.100494924479998e-18,4.360810322958793e-13,2.8143748189917423e-13,9.21297818071187e-06,5.86675860605157e-06,3.287455429341245e-18,0.002403333860094134,2.6741375804510273e-09,0.025383474998925813,1.6224484006995672e-16,6.675216584442785e-08,1.6886830787400851e-07,2.76224608768132e-19,1.4312226895829149e-13,3.857393959480984e-17,1.6190847445291986e-21,4.97216885059359e-19,3.6986387206208246e-06,1.1137337198399613e-20,1.013513888280745e-05,1.4298100089696766e-07,5.213811490910916e-11,0.9721989188425733,5.719252282762191e-08,-22555674771.641052
4.262500000000001,796.6771615619188,1.0000000000000002,1.7287013428495027e-31,1.2499675265962224e-14,0.10223910386885474,3.646998931532245e-05,0.1541294371960944,0.34456992513716395,0.036482373048959765,0.001613443239104376,0.13099568799006725,0.030373312728988827,0.00870879943646576,3.700307445821981e-11,1.4774596804681124e-06,2.6760024599967874e-11,8.893036388990314e-09,3.676202408736456e-15,2.4730104180354214e-14,6.557455974389134e-10,1.9399156486665953e-25,3.248325913345966e-12,6.595171304148953e-21,4.24727246444165e-16,2.4724101655343114e-20,3.929958363626461e-07,1.652997751220696e-16,1.24987202420294e-07,1.6785675880274463e-05,0.166954952228435,0.00650263372350149,0.01736001860993574,6.974006803541093e-09,1.1892325811267136e-12,6.066254463645531e-18,4.3124980730380043e-13,2.8053749221434455e-13,9.198299441701331e-06,5.846793329489159e-06,3.2611900155330344e-18,0.002406241120667131,2.679205130026738e-09,0.02539003719273285,1.6266660518857588e-16,6.681871655014834e-08,1.690614245066282e-07,2.7767679978957576e-19,1.4363417499232793e-13,3.871673396644164e-17,1.6239885506088272e-21,4.985957044688908e-19,3.698361460465358e-06,1.1099920934281844e-20,1.0138082542224829e-05,1.4309179783515575e-07,5.1497381201535755e-11,0.9721894462903644,5.72490610427665e-08,-21349038264.831238
4.268000000000001,796.732915149246,1.0000000000000002,1.7286987153411052e-31,1.2447314304234944e-14,0.1022373974130774,3.599385341036071e-05,0.15412920290825222,0.3445804112931477,0.03648466475675931,0.0016141868395914457,0.13099715457985844,0.030362499493892147,0.00871607440275885,3.718721432743028e-11,1.4771274793979112e-06,2.6849017498924705e-11,8.913109549485215e-09,3.690027453096805e-15,2.4786207575568024e-14,6.569712650835793e-10,1.9441196491483526e-25,3.254805508429694e-12,6.61879371170708e-21,4.2581398252570014e-16,2.4743198945506397e-20,3.914147079717257e-07,1.6549671497660877e-16,1.2452641729124443e-07,1.6785181352647888e-05,0.16694446643513586,0.006503517600049825,0.017360624900728153,6.951342664014456e-09,1.1891619988228972e-12,6.032425910439713e-18,4.2647063587080004e-13,2.796477905643904e-13,9.183648309795696e-06,5.8270344197660785e-06,3.2353375023297553e-18,0.0024091449368230013,2.6842674932911395e-09,0.025396657513367657,1.630897228178753e-16,6.688530555604342e-08,1.6925427627390405e-07,2.791358445356636e-19,1.4414729110914469e-13,3.8859917257507714e-17,1.628909507074337e-21,4.999790495134613e-19,3.6980751897859148e-06,1.1062996258605896e-20,1.0141001694925575e-05,1.432022970081241e-07,5.086423915425085e-11,0.9721799190898878,5.730549480477373e-08,-20271780047.75409
4.2735,796.7886537294384,1.0000000000000004,1.7286960974520413e-31,1.2395616028825847e-14,0.10223569633777423,3.552383769904404e-05,0.15412896947801838,0.34459089125467435,0.03648695527176875,0.0016149306996232876,0.1309986135478247,0.030351690970147904,0.008723348332381137,3.7372176478092123e-11,1.4767946087647373e-06,2.6938257384429176e-11,8.933222504295806e-09,3.7039003366109715e-15,2.4842425274829194e-14,6.581987544999982e-10,1.9483460767309959e-25,3.261297419699528e-12,6.64255508161286e-21,4.2690326295890563e-16,2.4762363684329263e-20,3.8985393933583115e-07,1.6569434196737302e-16,1.2407174264488696e-07,1.678468644863196e-05,0.16693397897534032,0.0065044015275567985,0.017361231266446838,6.928935219533593e-09,1.1890913785938933e-12,5.999004134107184e-18,4.217430249661448e-13,2.7876826137560537e-13,9.169024727640865e-06,5.807479417583086e-06,3.2098907705283055e-18,0.0024120453547356994,2.689324753051672e-09,0.025403335313578662,1.6351419330025973e-16,6.695193285182957e-08,1.694468665118585e-07,2.806017732208117e-19,1.446616215924046e-13,3.900349094519918e-17,1.6338476344726542e-21,5.013669233196228e-19,3.6977800139199597e-06,1.1026558694729174e-20,1.0143896599672813e-05,1.4331250150080635e-07,5.0238610057129815e-11,0.972170337841852,5.736182529176499e-08,-19304138655.42887
4.279000000000001,796.8443772731815,1.0000000000000002,1.728693489050853e-31,1.2344573160439756e-14,0.102234000567487,3.5059869196202695e-05,0.15412873689367224,0.3446013650689121,0.03648924459224421,0.0016156748211241243,0.13100006495352035,0.030340887159539864,0.008730621224664647,3.7557964176500237e-11,1.476461068776391e-06,2.702774481917589e-11,8.95337531561818e-09,3.71782120387921e-15,2.489875742573665e-14,6.594280668713038e-10,1.9525950823510154e-25,3.2678016440493366e-12,6.6664556720276555e-21,4.2799509170676264e-16,2.4781596242411376e-20,3.8831331178911295e-07,1.6589266008153384e-16,1.2362311549730163e-07,1.6784191158052997e-05,0.16692348990883696,0.0065052855019252995,0.01736183770632944,6.906781563237708e-09,1.1890207213238471e-12,5.965984063442869e-18,4.170664855267853e-13,2.778987902611522e-13,9.154428638001655e-06,5.788125891199355e-06,3.184842833536308e-18,0.0024149424203470686,2.694376991851386e-09,0.02541006995354863,1.6394001700024018e-16,6.701859842982301e-08,1.6963919853907972e-07,2.820746162013691e-19,1.4517717073646028e-13,3.9147456510757967e-17,1.6388029535785362e-21,5.027593290819451e-19,3.697476037374459e-06,1.0990603794854601e-20,1.0146767513366817e-05,1.4342241437937112e-07,4.9620415835602286e-11,0.9721607031397591,5.74180536752513e-08,-18430201069.797348
